county_id,county_name,state,population
30009,Carbon County,Montana,74526
46019,Butte County,South Dakota,46609
19107,Keokuk County,Iowa,78320
48399,Runnels County,Texas,42551
53043,Lincoln County,Washington,42215
28069,Kemper County,Mississippi,69370
16081,Teton County,Idaho,42000
27063,Jackson County,Minnesota,54020
29089,Howard County,Missouri,70845
46109,Roberts County,South Dakota,75959
22025,Catahoula Parish,Louisiana,56412
48315,Marion County,Texas,54362
37103,Jones County,North Carolina,40606
29173,Ralls County,Missouri,45566
37029,Camden County,North Carolina,53401
49029,Morgan County,Utah,50586
20131,Nemaha County,Kansas,56213
18101,Martin County,Indiana,68082
29111,Lewis County,Missouri,62553
8125,Yuma County,Colorado,42688
21053,Clinton County,Kentucky,52598
27173,Yellow Medicine County,Minnesota,74691
31033,Cheyenne County,Nebraska,73931
54085,Ritchie County,West Virginia,53289
19161,Sac County,Iowa,52648
32033,White Pine County,Nevada,60347
56035,Sublette County,Wyoming,47921
1105,Perry County,Alabama,72725
5077,Lee County,Arkansas,66712
20159,Rice County,Kansas,57492
13317,Wilkes County,Georgia,56220
20117,Marshall County,Kansas,42624
20013,Brown County,Kansas,56677
19063,Emmet County,Iowa,61638
22021,Caldwell Parish,Louisiana,79046
28155,Webster County,Mississippi,79923
21169,Metcalfe County,Kentucky,77290
46121,Todd County,South Dakota,51179
48369,Parmer County,Texas,40430
45065,McCormick County,South Carolina,70079
16087,Washington County,Idaho,74548
19025,Calhoun County,Iowa,51913
2180,Nome Census Area,Alaska,61546
20151,Pratt County,Kansas,66960
51049,Cumberland County,Virginia,79005
45005,Allendale County,South Carolina,60943
13167,Johnson County,Georgia,52034
2261,Valdez–Cordova Census Area,Alaska,72527
40085,Love County,Oklahoma,73450
27149,Stevens County,Minnesota,45999
40011,Blaine County,Oklahoma,66526
19091,Humboldt County,Iowa,65060
2185,North Slope Borough,Alaska,69303
16085,Valley County,Idaho,75905
17079,Jasper County,Illinois,46964
29153,Ozark County,Missouri,62046
27151,Swift County,Minnesota,58311
19089,Howard County,Iowa,54649
26003,Alger County,Michigan,44185
27133,Rock County,Minnesota,47000
38055,McLean County,North Dakota,56735
20107,Linn County,Kansas,56676
21149,McLean County,Kentucky,79123
29185,St. Clair County,Missouri,40553
30021,Dawson County,Montana,66296
13319,Wilkinson County,Georgia,71388
13155,Irwin County,Georgia,43246
27089,Marshall County,Minnesota,53867
31179,Wayne County,Nebraska,48352
48335,Mitchell County,Texas,51955
28157,Wilkinson County,Mississippi,42966
38061,Mountrail County,North Dakota,44811
49019,Grand County,Utah,55135
21139,Livingston County,Kentucky,54700
26119,Montmorency County,Michigan,54125
30001,Beaverhead County,Montana,45965
40075,Kiowa County,Oklahoma,68245
30023,Deer Lodge County,Montana,73328
30087,Rosebud County,Montana,79296
19039,Clarke County,Iowa,50600
30095,Stillwater County,Montana,66107
38053,McKenzie County,North Dakota,76558
29085,Hickory County,Missouri,72592
20029,Cloud County,Kansas,66790
48043,Brewster County,Texas,40955
27117,Pipestone County,Minnesota,61534
13165,Jenkins County,Georgia,65130
21055,Crittenden County,Kentucky,49465
28021,Claiborne County,Mississippi,72284
48429,Stephens County,Texas,56030
54015,Clay County,West Virginia,55940
46023,Charles Mix County,South Dakota,68200
5097,Montgomery County,Arkansas,79508
31137,Phelps County,Nebraska,48194
19147,Palo Alto County,Iowa,71601
6049,Modoc County,California,47660
19073,Greene County,Iowa,70029
29033,Carroll County,Missouri,43499
55041,Forest County,Wisconsin,69531
19133,Monona County,Iowa,68303
31081,Hamilton County,Nebraska,72105
20205,Wilson County,Kansas,51885
29025,Caldwell County,Missouri,42451
31045,Dawes County,Nebraska,59751
4011,Greenlee County,Arizona,45289
16009,Benewah County,Idaho,46425
40151,Woods County,Oklahoma,55796
8019,Clear Creek County,Colorado,43171
13273,Terrell County,Georgia,49544
13209,Montgomery County,Georgia,49058
2220,Sitka,Alaska,72486
29125,Maries County,Missouri,53817
31039,Cuming County,Nebraska,65885
54095,Tyler County,West Virginia,62509
13315,Wilcox County,Georgia,64393
48237,Jack County,Texas,77763
51159,Richmond County,Virginia,52427
13253,Seminole County,Georgia,41697
28053,Humphreys County,Mississippi,56021
51115,Mathews County,Virginia,50735
22081,Red River Parish,Louisiana,74175
54101,Webster County,West Virginia,74852
13141,Hancock County,Georgia,58259
12067,Lafayette County,Florida,41677
27029,Clearwater County,Minnesota,64958
21223,Trimble County,Kentucky,45277
5099,Nevada County,Arkansas,66197
19051,Davis County,Iowa,64747
29137,Monroe County,Missouri,67740
48405,San Augustine County,Texas,64062
18007,Benton County,Indiana,75497
56031,Platte County,Wyoming,51224
19117,Lucas County,Iowa,78710
1063,Greene County,Alabama,51796
29081,Harrison County,Missouri,57605
37075,Graham County,North Carolina,64428
31027,Cedar County,Nebraska,76306
26013,Baraga County,Michigan,46006
21091,Hancock County,Kentucky,60022
48009,Archer County,Texas,76265
54021,Gilmer County,West Virginia,68328
54075,Pocahontas County,West Virginia,58504
35037,Quay County,New Mexico,72484
48425,Somervell County,Texas,69830
13197,Marion County,Georgia,68521
51620,Franklin,Virginia,50662
56019,Johnson County,Wyoming,48394
5025,Cleveland County,Arkansas,50053
38057,Mercer County,North Dakota,76650
16035,Clearwater County,Idaho,72637
28009,Benton County,Mississippi,53863
31107,Knox County,Nebraska,41503
48083,Coleman County,Texas,64617
27101,Murray County,Minnesota,59999
13289,Twiggs County,Georgia,55718
21077,Gallatin County,Kentucky,41313
46033,Custer County,South Dakota,76081
13269,Taylor County,Georgia,48417
56043,Washakie County,Wyoming,69800
21143,Lyon County,Kentucky,67936
21023,Bracken County,Kentucky,61097
18171,Warren County,Indiana,44452
20031,Coffey County,Kansas,67349
20027,Clay County,Kansas,46101
26135,Oscoda County,Michigan,73326
5117,Prairie County,Arkansas,76807
28019,Choctaw County,Mississippi,40630
17065,Hamilton County,Illinois,54710
46125,Turner County,South Dakota,76340
12077,Liberty County,Florida,74540
54017,Doddridge County,West Virginia,41924
21007,Ballard County,Kentucky,75808
48307,McCulloch County,Texas,62397
31023,Butler County,Nebraska,63022
48193,Hamilton County,Texas,75904
29203,Shannon County,Missouri,48611
29061,Daviess County,Missouri,55045
47083,Houston County,Tennessee,54625
13003,Atkinson County,Georgia,45929
8021,Conejos County,Colorado,47917
26153,Schoolcraft County,Michigan,60160
38097,Traill County,North Dakota,64337
48501,Yoakum County,Texas,64244
19053,Decatur County,Iowa,47559
13287,Turner County,Georgia,47610
31101,Keith County,Nebraska,44880
31147,Richardson County,Nebraska,75815
5101,Newton County,Arkansas,69726
8063,Kit Carson County,Colorado,52769
48069,Castro County,Texas,60016
5129,Searcy County,Arkansas,69835
19135,Monroe County,Iowa,73092
2270,Kusilvak Census Area,Alaska,77192
20067,Grant County,Kansas,53067
20193,Thomas County,Kansas,46034
5039,Dallas County,Arkansas,52911
28037,Franklin County,Mississippi,68178
13309,Wheeler County,Georgia,57664
20003,Anderson County,Kansas,70828
47135,Perry County,Tennessee,47795
20043,Doniphan County,Kansas,42532
20095,Kingman County,Kansas,51346
47169,Trousdale County,Tennessee,75860
41037,Lake County,Oregon,41275
28119,Quitman County,Mississippi,73656
31121,Merrick County,Nebraska,51986
47027,Clay County,Tennessee,62772
48437,Swisher County,Texas,53924
13181,Lincoln County,Georgia,53471
47095,Lake County,Tennessee,46987
16077,Power County,Idaho,79933
16059,Lemhi County,Idaho,59475
30057,Madison County,Montana,63087
40141,Tillman County,Oklahoma,48224
2188,Northwest Arctic Borough,Alaska,53414
40093,Major County,Oklahoma,40073
5095,Monroe County,Arkansas,56082
8113,San Miguel County,Colorado,61766
53019,Ferry County,Washington,48943
21063,Elliott County,Kentucky,50159
42053,Forest County,Pennsylvania,71031
30105,Valley County,Montana,64418
17003,Alexander County,Illinois,79031
28063,Jefferson County,Mississippi,49650
29041,Chariton County,Missouri,65096
48495,Winkler County,Texas,67195
29057,Dade County,Missouri,79934
54073,Pleasants County,West Virginia,73239
54013,Calhoun County,West Virginia,59783
31095,Jefferson County,Nebraska,69203
19195,Worth County,Iowa,63877
22035,East Carroll Parish,Louisiana,53943
51157,Rappahannock County,Virginia,57325
19001,Adair County,Iowa,66870
54071,Pendleton County,West Virginia,43685
48175,Goliad County,Texas,74440
17169,Schuyler County,Illinois,56183
19177,Van Buren County,Iowa,65881
48283,La Salle County,Texas,57093
55091,Pepin County,Wisconsin,50178
8065,Lake County,Colorado,66229
48391,Refugio County,Texas,78484
41023,Grant County,Oregon,72049
46051,Grant County,South Dakota,78039
18161,Union County,Indiana,74016
21129,Lee County,Kentucky,78679
49025,Kane County,Utah,56740
5073,Lafayette County,Arkansas,45915
21237,Wolfe County,Kentucky,43258
48047,Brooks County,Texas,68841
48377,Presidio County,Texas,55472
13243,Randolph County,Georgia,47528
56011,Crook County,Wyoming,65059
38067,Pembina County,North Dakota,41615
51678,Lexington,Virginia,43142
56045,Weston County,Wyoming,44835
31127,Nemaha County,Nebraska,71866
19151,Pocahontas County,Iowa,69096
31139,Pierce County,Nebraska,48640
41025,Harney County,Oregon,43373
46067,Hutchinson County,South Dakota,58060
19093,Ida County,Iowa,57221
51036,Charles City County,Virginia,56473
51097,King and Queen County,Virginia,75305
48017,Bailey County,Texas,62454
48075,Childress County,Texas,64376
19071,Fremont County,Iowa,56941
5147,Woodruff County,Arkansas,65994
48111,Dallam County,Texas,78979
20197,Wabaunsee County,Kansas,69893
46009,Bon Homme County,South Dakota,67035
21181,Nicholas County,Kentucky,67027
51640,Galax,Virginia,66941
27073,Lac qui Parle County,Minnesota,69706
30077,Powell County,Montana,70899
17071,Henderson County,Illinois,76093
50013,Grand Isle County,Vermont,65735
2240,Southeast Fairbanks Census Area,Alaska,42003
20145,Pawnee County,Kansas,50271
54093,Tucker County,West Virginia,46123
20167,Russell County,Kansas,70722
29045,Clark County,Missouri,63982
31173,Thurston County,Nebraska,70025
32027,Pershing County,Nevada,42672
38005,Benson County,North Dakota,73576
17009,Brown County,Illinois,79301
46047,Fall River County,South Dakota,54439
41063,Wallowa County,Oregon,40370
16029,Caribou County,Idaho,63496
8103,Rio Blanco County,Colorado,51911
13065,Clinch County,Georgia,76033
16015,Boise County,Idaho,70499
21057,Cumberland County,Kentucky,74160
29075,Gentry County,Missouri,46284
51181,Surry County,Virginia,55558
22023,Cameron Parish,Louisiana,59148
38009,Bottineau County,North Dakota,74468
51021,Bland County,Virginia,55190
13283,Treutlen County,Georgia,67122
51530,Buena Vista,Virginia,78795
47067,Hancock County,Tennessee,54435
17047,Edwards County,Illinois,68354
27107,Norman County,Minnesota,79998
46115,Spink County,South Dakota,59416
30005,Blaine County,Montana,52886
29179,Reynolds County,Missouri,65634
31021,Burt County,Nebraska,64303
27167,Wilkin County,Minnesota,54569
31099,Kearney County,Nebraska,78721
13037,Calhoun County,Georgia,43512
8055,Huerfano County,Colorado,76922
26095,Luce County,Michigan,46282
49001,Beaver County,Utah,44145
13263,Talbot County,Georgia,43729
31003,Antelope County,Nebraska,46155
29211,Sullivan County,Missouri,78290
40067,Jefferson County,Oklahoma,44261
20073,Greenwood County,Kansas,77267
46101,Moody County,South Dakota,53147
19185,Wayne County,Iowa,74512
20053,Ellsworth County,Kansas,62051
31035,Clay County,Nebraska,56196
21075,Fulton County,Kentucky,74151
20123,Mitchell County,Kansas,64560
31093,Howard County,Nebraska,43367
42113,Sullivan County,Pennsylvania,60196
26131,Ontonagon County,Michigan,63291
48169,Garza County,Texas,57598
47127,Moore County,Tennessee,55528
29035,Carter County,Missouri,65159
21165,Menifee County,Kentucky,76539
48153,Floyd County,Texas,63876
19143,Osceola County,Iowa,56153
30073,Pondera County,Montana,67141
50009,Essex County,Vermont,71173
8109,Saguache County,Colorado,66139
29205,Shelby County,Missouri,74594
40055,Greer County,Oklahoma,75518
19173,Taylor County,Iowa,57433
40033,Cotton County,Oklahoma,70621
31167,Stanton County,Nebraska,73598
20181,Sherman County,Kansas,64219
48205,Hartley County,Texas,60803
30099,Teton County,Montana,57658
20143,Ottawa County,Kansas,41293
32015,Lander County,Nevada,78757
48411,San Saba County,Texas,75138
48065,Carson County,Texas,72054
20069,Gray County,Kansas,69019
18115,Ohio County,Indiana,48906
48107,Crosby County,Texas,72380
27051,Grant County,Minnesota,63854
46057,Hamlin County,South Dakota,71674
16007,Bear Lake County,Idaho,76466
13201,Miller County,Georgia,41316
38049,McHenry County,North Dakota,59311
17153,Pulaski County,Illinois,50297
17175,Stark County,Illinois,40991
54105,Wirt County,West Virginia,67172
55051,Iron County,Wisconsin,54874
48207,Haskell County,Texas,42180
19009,Audubon County,Iowa,62916
13259,Stewart County,Georgia,79934
40029,Coal County,Oklahoma,40032
20077,Harper County,Kansas,68058
31051,Dixon County,Nebraska,48018
30015,Chouteau County,Montana,57342
40003,Alfalfa County,Oklahoma,69395
27081,Lincoln County,Minnesota,70694
51580,Covington,Virginia,75642
20189,Stevens County,Kansas,75420
17155,Putnam County,Illinois,61659
31031,Cherry County,Nebraska,71808
2198,Prince of Wales – Hyder Census Area,Alaska,60476
48483,Wheeler County,Texas,47451
20127,Morris County,Kansas,57165
48305,Lynn County,Texas,44302
37095,Hyde County,North Carolina,66268
31059,Fillmore County,Nebraska,42602
2290,Yukon–Koyukuk Census Area,Alaska,75764
30007,Broadwater County,Montana,57842
8011,Bent County,Colorado,65544
46087,McCook County,South Dakota,60496
20201,Washington County,Kansas,61090
20137,Norton County,Kansas,49713
8047,Gilpin County,Colorado,46274
46037,Day County,South Dakota,77972
51595,Emporia,Virginia,60655
46041,Dewey County,South Dakota,63226
47175,Van Buren County,Tennessee,62249
40007,Beaver County,Oklahoma,74929
13301,Warren County,Georgia,75497
48195,Hansford County,Texas,51924
20147,Phillips County,Kansas,50270
27087,Mahnomen County,Minnesota,77940
46129,Walworth County,South Dakota,57306
38073,Ransom County,North Dakota,61645
2016,Aleutians West Census Area,Alaska,77764
46123,Tripp County,South Dakota,74353
29005,Atchison County,Missouri,67161
8073,Lincoln County,Colorado,54744
17059,Gallatin County,Illinois,60431
31011,Boone County,Nebraska,52878
46015,Brule County,South Dakota,60649
8025,Crowley County,Colorado,71179
16063,Lincoln County,Idaho,45855
48317,Martin County,Texas,48130
31143,Polk County,Nebraska,43398
31161,Sheridan County,Nebraska,74043
38021,Dickey County,North Dakota,73487
32017,Lincoln County,Nevada,44724
48247,Jim Hogg County,Texas,66822
5013,Calhoun County,Arkansas,74752
48119,Delta County,Texas,46636
17171,Scott County,Illinois,61369
51045,Craig County,Virginia,77192
27031,Cook County,Minnesota,62921
20163,Rooks County,Kansas,59442
31169,Thayer County,Nebraska,62869
31097,Johnson County,Nebraska,67312
30101,Toole County,Montana,67859
27011,Big Stone County,Minnesota,67224
47137,Pickett County,Tennessee,71649
13249,Schley County,Georgia,73318
49017,Garfield County,Utah,72317
19159,Ringgold County,Iowa,79323
46077,Kingsbury County,South Dakota,42428
17013,Calhoun County,Illinois,44063
20171,Scott County,Kansas,41670
2070,Dillingham Census Area,Alaska,62815
21039,Carlisle County,Kentucky,77719
20007,Barber County,Kansas,63675
29199,Scotland County,Missouri,66495
22107,Tensas Parish,Louisiana,70077
31123,Morrill County,Nebraska,56114
48333,Mills County,Texas,68721
42023,Cameron County,Pennsylvania,75287
29171,Putnam County,Missouri,74804
31065,Furnas County,Nebraska,62323
56017,Hot Springs County,Wyoming,46809
40043,Dewey County,Oklahoma,70967
20157,Republic County,Kansas,65661
8121,Washington County,Colorado,75254
36041,Hamilton County,New York,66297
48103,Crane County,Texas,63924
46091,Marshall County,South Dakota,70006
21105,Hickman County,Kentucky,68219
28125,Sharkey County,Mississippi,65215
35033,Mora County,New Mexico,79102
21189,Owsley County,Kentucky,70025
35023,Hidalgo County,New Mexico,78423
30065,Musselshell County,Montana,66159
51017,Bath County,Virginia,72452
32021,Mineral County,Nevada,52384
29087,Holt County,Missouri,69455
8091,Ouray County,Colorado,45306
35019,Guadalupe County,New Mexico,63637
40053,Grant County,Oklahoma,67900
55037,Florence County,Wisconsin,43028
27069,Kittson County,Minnesota,46712
48267,Kimble County,Texas,77440
38069,Pierce County,North Dakota,44732
38085,Sioux County,North Dakota,63889
31129,Nuckolls County,Nebraska,43804
35059,Union County,New Mexico,76623
20185,Stafford County,Kansas,42840
29197,Schuyler County,Missouri,66900
8095,Phillips County,Colorado,62739
20119,Meade County,Kansas,76033
46039,Deuel County,South Dakota,60684
55078,Menominee County,Wisconsin,40778
17151,Pope County,Illinois,59755
8027,Custer County,Colorado,56406
16071,Oneida County,Idaho,53665
30061,Mineral County,Montana,51876
16037,Custer County,Idaho,74244
46053,Gregory County,South Dakota,43873
46031,Corson County,South Dakota,78583
38103,Wells County,North Dakota,60693
31175,Valley County,Nebraska,55729
17069,Hardin County,Illinois,71925
30071,Phillips County,Montana,45745
40045,Ellis County,Oklahoma,79581
38045,LaMoure County,North Dakota,56036
38025,Dunn County,North Dakota,47960
48211,Hemphill County,Texas,60943
20081,Haskell County,Kansas,71282
48319,Mason County,Texas,48411
37177,Tyrrell County,North Carolina,53538
29103,Knox County,Missouri,41993
13101,Echols County,Georgia,55851
27125,Red Lake County,Minnesota,79723
48095,Concho County,Texas,77647
53069,Wahkiakum County,Washington,41958
46045,Edmunds County,South Dakota,67018
53013,Columbia County,Washington,47254
51720,Norton,Virginia,64245
48197,Hardeman County,Texas,69696
48435,Sutton County,Texas,77667
31029,Chase County,Nebraska,72466
32029,Storey County,Nevada,48601
27077,Lake of the Woods County,Minnesota,78744
20093,Kearny County,Kansas,50859
16061,Lewis County,Idaho,47364
38019,Cavalier County,North Dakota,52798
19003,Adams County,Iowa,68103
46085,Lyman County,South Dakota,74080
38081,Sargent County,North Dakota,79158
48151,Fisher County,Texas,54322
16003,Adams County,Idaho,63796
20141,Osborne County,Kansas,62177
40059,Harper County,Oklahoma,78545
48105,Crockett County,Texas,67538
2195,Petersburg Borough,Alaska,55708
48275,Knox County,Texas,42934
40129,Roger Mills County,Oklahoma,55443
20183,Smith County,Kansas,62798
31105,Kimball County,Nebraska,50532
29129,Mercer County,Missouri,68790
31181,Webster County,Nebraska,75550
8009,Baca County,Colorado,75323
30097,Sweet Grass County,Montana,64833
30091,Sheridan County,Montana,67936
31125,Nance County,Nebraska,66400
48023,Baylor County,Texas,51229
46025,Clark County,South Dakota,75874
35003,Catron County,New Mexico,60200
48383,Reagan County,Texas,75322
48271,Kinney County,Texas,66692
20019,Chautauqua County,Kansas,47978
48129,Donley County,Texas,40415
8023,Costilla County,Colorado,42660
31083,Harlan County,Nebraska,77890
38029,Emmons County,North Dakota,73511
48295,Lipscomb County,Texas,68846
46007,Bennett County,South Dakota,47647
27155,Traverse County,Minnesota,49340
46061,Hanson County,South Dakota,49852
46059,Hand County,South Dakota,68961
48417,Shackelford County,Texas,60055
48461,Upton County,Texas,64579
38031,Foster County,North Dakota,40356
48385,Real County,Texas,45245
13007,Baker County,Georgia,45352
48229,Hudspeth County,Texas,72397
48191,Hall County,Texas,75104
20207,Woodson County,Kansas,67349
46071,Jackson County,South Dakota,48950
38011,Bowman County,North Dakota,40773
48081,Coke County,Texas,42587
48413,Schleicher County,Texas,42561
20165,Rush County,Kansas,42909
20105,Lincoln County,Kansas,77305
20129,Morton County,Kansas,51580
30039,Granite County,Montana,66137
31163,Sherman County,Nebraska,55480
13125,Glascock County,Georgia,52869
48087,Collingsworth County,Texas,75410
38063,Nelson County,North Dakota,54014
48421,Sherman County,Texas,50031
2013,Aleutians East Borough,Alaska,79031
31061,Franklin County,Nebraska,54267
30025,Fallon County,Montana,52785
20135,Ness County,Kansas,76973
6091,Sierra County,California,57488
20089,Jewell County,Kansas,46408
13061,Clay County,Georgia,42664
46105,Perkins County,South Dakota,65392
46043,Douglas County,South Dakota,46887
48079,Cochran County,Texas,74432
46117,Stanley County,South Dakota,67254
20195,Trego County,Kansas,41864
20047,Edwards County,Kansas,61488
20039,Decatur County,Kansas,65064
31017,Brown County,Nebraska,56948
31135,Perkins County,Nebraska,64078
31087,Hitchcock County,Nebraska,65649
40057,Harmon County,Oklahoma,60152
46137,Ziebach County,South Dakota,43154
20109,Logan County,Kansas,59921
20063,Gove County,Kansas,59090
38051,McIntosh County,North Dakota,69645
49055,Wayne County,Utah,58296
46003,Aurora County,South Dakota,43536
13307,Webster County,Georgia,66781
31063,Frontier County,Nebraska,61531
31133,Pawnee County,Nebraska,46784
20017,Chase County,Kansas,49718
20023,Cheyenne County,Kansas,64725
38041,Hettinger County,North Dakota,69711
20049,Elk County,Kansas,43534
16023,Butte County,Idaho,56477
20075,Hamilton County,Kansas,77248
38075,Renville County,North Dakota,51832
20065,Graham County,Kansas,63506
2100,Haines Borough,Alaska,78884
20153,Rawlins County,Kansas,42634
20179,Sheridan County,Kansas,62205
56027,Niobrara County,Wyoming,68886
20097,Kiowa County,Kansas,61140
31077,Greeley County,Nebraska,68768
46089,McPherson County,South Dakota,74565
38043,Kidder County,North Dakota,41026
38027,Eddy County,North Dakota,47216
2275,Wrangell,Alaska,71722
46107,Potter County,South Dakota,61985
46049,Faulk County,South Dakota,65180
38037,Grant County,North Dakota,70830
30051,Liberty County,Montana,43548
13239,Quitman County,Georgia,47919
8115,Sedgwick County,Colorado,72969
38001,Adams County,North Dakota,74735
40025,Cimarron County,Oklahoma,45616
46097,Miner County,South Dakota,44957
46111,Sanborn County,South Dakota,57818
38095,Towner County,North Dakota,50990
38023,Divide County,North Dakota,57856
38013,Burke County,North Dakota,68051
38039,Griggs County,North Dakota,64588
48125,Dickens County,Texas,42063
49033,Rich County,Utah,58997
48109,Culberson County,Texas,60399
53023,Garfield County,Washington,52913
48243,Jeff Davis County,Texas,77465
21201,Robertson County,Kentucky,71589
51091,Highland County,Virginia,64161
20187,Stanton County,Kansas,70612
20025,Clark County,Kansas,71415
20203,Wichita County,Kansas,61428
26083,Keweenaw County,Michigan,79730
48327,Menard County,Texas,66153
2105,Hoonah–Angoon Census Area,Alaska,79398
30107,Wheatland County,Montana,75556
48359,Oldham County,Texas,53895
29227,Worth County,Missouri,40975
46095,Mellette County,South Dakota,66707
32011,Eureka County,Nevada,44551
46073,Jerauld County,South Dakota,51082
31071,Garfield County,Nebraska,57735
31015,Boyd County,Nebraska,57758
8033,Dolores County,Colorado,51646
46017,Buffalo County,South Dakota,72907
30045,Judith Basin County,Montana,49002
31057,Dundy County,Nebraska,40093
31073,Gosper County,Nebraska,52811
38091,Steele County,North Dakota,69828
20033,Comanche County,Kansas,70035
20083,Hodgeman County,Kansas,74706
48011,Armstrong County,Texas,73921
41021,Gilliam County,Oregon,46765
38047,Logan County,North Dakota,54686
30059,Meagher County,Montana,62510
31049,Deuel County,Nebraska,58068
35011,De Baca County,New Mexico,60929
31069,Garden County,Nebraska,62476
46055,Haakon County,South Dakota,44958
8017,Cheyenne County,Colorado,55505
48137,Edwards County,Texas,43348
38065,Oliver County,North Dakota,63286
2068,Denali Borough,Alaska,41474
38033,Golden Valley County,North Dakota,77821
30019,Daniels County,Montana,41686
30075,Powder River County,Montana,44568
41055,Sherman County,Oregon,67347
20101,Lane County,Kansas,48089
30055,McCone County,Montana,59184
13265,Taliaferro County,Georgia,59349
2164,Lake and Peninsula Borough,Alaska,79330
48235,Irion County,Texas,41413
48447,Throckmorton County,Texas,52371
20199,Wallace County,Kansas,63896
48045,Briscoe County,Texas,54237
49031,Piute County,Utah,71107
48101,Cottle County,Texas,78514
46119,Sully County,South Dakota,67347
48433,Stonewall County,Texas,40627
8061,Kiowa County,Colorado,55406
31149,Rock County,Nebraska,56269
28055,Issaquena County,Mississippi,58355
46069,Hyde County,South Dakota,49472
41069,Wheeler County,Oregon,44480
8057,Jackson County,Colorado,79357
46021,Campbell County,South Dakota,75669
31165,Sioux County,Nebraska,63351
38083,Sheridan County,North Dakota,65837
20071,Greeley County,Kansas,46760
30033,Garfield County,Montana,43904
48155,Foard County,Texas,76082
46063,Harding County,South Dakota,53322
48173,Glasscock County,Texas,73943
48431,Sterling County,Texas,66981
48345,Motley County,Texas,58642
30079,Prairie County,Montana,69041
30011,Carter County,Montana,49843
6003,Alpine County,California,40017
49009,Daggett County,Utah,47708
30109,Wibaux County,Montana,54661
16025,Camas County,Idaho,71786
46075,Jones County,South Dakota,43920
2230,Skagway,Alaska,55882
31085,Hayes County,Nebraska,62042
2060,Bristol Bay Borough,Alaska,60607
48443,Terrell County,Texas,72523
38007,Billings County,North Dakota,48260
16033,Clark County,Idaho,69751
30037,Golden Valley County,Montana,69127
32009,Esmeralda County,Nevada,47610
48393,Roberts County,Texas,62349
8053,Hinsdale County,Colorado,54251
48263,Kent County,Texas,40826
31103,Keya Paha County,Nebraska,61471
48311,McMullen County,Texas,42757
31113,Logan County,Nebraska,40268
38087,Slope County,North Dakota,59997
31007,Banner County,Nebraska,48016
31183,Wheeler County,Nebraska,68898
31091,Hooker County,Nebraska,51762
8079,Mineral County,Colorado,55637
30103,Treasure County,Montana,71139
31171,Thomas County,Nebraska,52601
35021,Harding County,New Mexico,48769
8111,San Juan County,Colorado,75647
2282,Yakutat,Alaska,52362
48033,Borden County,Texas,47561
31075,Grant County,Nebraska,48103
31115,Loup County,Nebraska,55768
31117,McPherson County,Nebraska,50752
30069,Petroleum County,Montana,77707
31009,Blaine County,Nebraska,53342
31005,Arthur County,Nebraska,58658
48261,Kenedy County,Texas,74582
48269,King County,Texas,55624
48301,Loving County,Texas,68868
15005,Kalawao County,Hawai,62306
46113,Camby,South Dakota,55500
2232,Booneville,Alaska,42122
2280,White Bear Lake,Alaska,70002
2201,Stoughton,Alaska,59128
